time,type,amount,sender,balance_before,balance_after,receiver,isFraud
427,TRADE,200,468524,13147,12947,787684,0
427,TRADE,200,412285,5671,5471,280481,0
427,TRADE,3704,477122,60317,56613,698419,0
427,TRADE,6851,28672,30439,23588,326708,0
427,TRADE,14700,329836,24965,10265,612220,0
427,TRADE,13153,371304,107930,94777,364533,0
427,TRADE,200,861349,26782,26582,899253,0
427,TRADE,200,374355,28181,27981,984337,0
427,TRADE,4460,347175,8476,4016,332633,0
427,REDEEM,10661,205155,23333,12672,0,0
427,ISSUE,158759,0,7254,166013,825187,1
427,TRADE,154644,825187,166013,11369,825187,1
427,REDEEM,149605,825187,166013,16408,0,1
427,TRADE,17975,355253,34500,16525,31795,0
427,TRADE,9719,921736,12613,2894,49436,0
427,TRADE,9457,822605,58733,49276,732474,0
427,REDEEM,200,713184,130230,130030,0,0
427,TRADE,8152,510675,22890,14738,953701,0
427,TRADE,8793,337658,29838,21045,316305,0
427,TRADE,10124,31795,45340,35216,786675,0
427,REDEEM,5312,698419,9540,4228,0,0
427,TRADE,5312,984337,49232,43920,861349,0
427,TRADE,200,946726,37310,37110,648460,0
427,TRADE,200,407736,16854,16654,579604,0
427,TRADE,1179,1007410,59252,58073,746335,0
427,TRADE,4514,188834,21760,17246,366968,0
427,TRADE,6683,10804,98835,92152,672412,0
427,TRADE,200,670580,36280,36080,364533,0
427,TRADE,2796,625587,23457,20661,726207,0
427,TRADE,16165,262919,62732,46567,49436,0
427,TRADE,200,680172,22394,22194,49436,0
427,TRADE,200,792888,100231,100031,946726,0
427,TRADE,200,915852,18238,18038,984337,0
427,TRADE,7320,1161807,38894,31574,732474,0
427,REDEEM,200,787684,31647,31447,0,0
427,TRADE,200,950315,9551,9351,670580,0
427,TRADE,200,1078536,8142,7942,786675,0
427,TRADE,200,316305,20392,20192,1156990,0
427,TRADE,3198,136402,31237,28039,10804,0
427,TRADE,966,115869,13543,12577,873345,0
427,REDEEM,1450,42759,44513,43063,0,0
427,TRADE,6559,527692,22337,15778,260109,0
427,TRADE,15123,49436,28016,12893,732474,0
427,TRADE,9404,37837,52717,43313,468524,0
427,TRADE,5937,345135,62491,56554,787684,0
427,TRADE,18019,998116,112441,94422,672412,0
427,ISSUE,200,0,69097,69297,68935,0
427,TRADE,8937,170188,17494,8557,680172,0
427,REDEEM,4432,961119,23336,18904,0,0
427,TRADE,7792,672412,53859,46067,337658,0
427,TRADE,4539,367681,8655,4116,625587,0
427,REDEEM,10526,420222,16742,6216,0,0
427,TRADE,200,405547,59808,59608,713184,0
427,TRADE,200,297133,62972,62772,680172,0
427,TRADE,200,786675,32253,32053,407736,0
427,ISSUE,45203,0,19274,64477,726207,1
427,TRADE,52849,726207,64477,11628,825187,1
427,REDEEM,11080,726207,11628,548,0,1
427,TRADE,200,846592,50734,50534,407736,0
427,TRADE,24713,364533,47699,22986,337319,0
427,TRADE,6793,280481,15599,8806,899253,0
427,TRADE,200,873345,28258,28058,527692,0
427,TRADE,4791,1120959,18399,13608,612220,0
427,TRADE,200,217966,41797,41597,966921,0
427,ISSUE,199945,0,390660,590605,648460,1
427,TRADE,424589,648460,590605,166016,825187,1
427,REDEEM,133763,648460,166016,32253,0,1
427,TRADE,3211,54536,9829,6618,355253,0
427,TRADE,23773,2658,32711,8938,612220,0
427,TRADE,4967,309686,81375,76408,28672,0
428,TRADE,200,49436,12893,12693,371304,0
428,TRADE,1050,332633,54682,53632,107694,0
428,TRADE,12258,366968,15731,3473,355253,0
428,TRADE,5669,205155,12672,7003,49436,0
428,TRADE,3493,576773,36725,33232,31795,0
428,TRADE,200,492611,5358,5158,612220,0
428,TRADE,4695,786675,32053,27358,1120959,0
428,TRADE,12169,107694,17036,4867,822605,0
428,ISSUE,200,0,59608,59808,405547,0
428,ISSUE,3357,0,18303,21660,1120959,0
428,TRADE,20066,297133,62772,42706,946726,0
428,TRADE,13025,42759,43063,30038,42759,0
428,TRADE,3302,196302,61535,58233,680172,0
428,TRADE,9126,1154574,34406,25280,787684,0
428,TRADE,200,1156990,30381,30181,492611,0
428,TRADE,6053,612220,60247,54194,364533,0
428,TRADE,3912,110160,13470,9558,170188,0
428,REDEEM,16533,875121,49093,32560,0,0
428,TRADE,200,527692,15978,15778,921736,0
428,TRADE,12144,946726,57376,45232,680172,0
428,TRADE,481,694769,45693,45212,625587,0
428,TRADE,200,197386,3794,3594,732474,0
428,TRADE,2298,873345,28058,25760,37837,0
428,TRADE,5509,54536,6618,1109,579604,0
428,TRADE,200,364533,29039,28839,309686,0
428,TRADE,200,672412,46067,45867,698419,0
428,TRADE,2949,326708,9355,6406,1161539,0
428,TRADE,200,921736,3094,2894,371304,0
428,TRADE,10790,579604,98817,88027,110160,0
428,TRADE,200,953701,45143,44943,412285,0
428,TRADE,15288,188834,17246,1958,961119,0
428,TRADE,4475,260109,118379,113904,799431,0
428,TRADE,8411,371304,95177,86766,579604,0
428,TRADE,11177,374988,20578,9401,672412,0
428,TRADE,2988,1007410,58073,55085,527692,0
428,ISSUE,7677,0,1578,9255,966921,0
428,TRADE,13121,510675,14738,1617,689551,0
428,TRADE,3583,822605,61445,57862,110160,0
428,TRADE,6734,732474,36031,29297,24578,0
428,TRADE,5014,28672,28555,23541,412285,0
428,TRADE,14779,374355,27981,13202,792888,0
428,TRADE,6431,625587,25681,19250,527692,0
428,TRADE,13470,713184,130230,116760,828493,0
428,TRADE,200,337319,200806,200606,713184,0
428,TRADE,2295,1161807,31574,29279,799431,0
428,TRADE,200,337658,28837,28637,586003,0
428,TRADE,200,670580,36280,36080,28672,0
428,TRADE,200,170188,12469,12269,788139,0
428,TRADE,200,115869,12577,12377,24578,0
428,TRADE,7809,746335,114532,106723,374988,0
428,TRADE,14694,787684,46510,31816,345135,0
428,ISSUE,8918,0,38709,47627,31795,0
428,TRADE,4518,680172,46777,42259,412285,0
428,TRADE,200,984337,44120,43920,846592,0
428,ISSUE,200,0,27574,27774,159610,0
428,TRADE,200,316305,20192,19992,792888,0
428,TRADE,6694,262919,46567,39873,297133,0
428,TRADE,200,998116,94422,94222,280481,0
428,ISSUE,8988,0,2071,11059,1147902,0
428,TRADE,6578,846592,50734,44156,732474,0
428,TRADE,200,37837,45611,45411,477122,0
428,TRADE,200,915852,18038,17838,345135,0
428,TRADE,6627,2658,8938,2311,961119,0
428,TRADE,200,68935,69297,69097,961119,0
428,TRADE,15889,345135,71448,55559,110160,0
428,TRADE,7892,950315,9351,1459,316305,0
428,TRADE,8540,309686,76608,68068,260109,0
428,TRADE,7577,961119,41019,33442,1147902,0
428,REDEEM,2203,494330,35781,33578,0,0
428,TRADE,200,1161539,21693,21493,961119,0
429,TRADE,10541,405547,59808,49267,788139,0
429,TRADE,2955,961119,33642,30687,205155,0
429,TRADE,200,998116,94222,94022,966921,0
429,TRADE,200,345135,55559,55359,337319,0
429,REDEEM,200,68935,69097,68897,0,0
429,TRADE,13258,828493,89957,76699,713184,0
429,TRADE,200,115869,12377,12177,576773,0
429,TRADE,200,1161539,21493,21293,205155,0
429,TRADE,2830,788139,11571,8741,28672,0
429,TRADE,4788,412285,15203,10415,694769,0
429,TRADE,200,297133,49400,49200,792888,0
429,TRADE,200,494330,33578,33378,260109,0
429,TRADE,7439,1078536,7942,503,670580,0
429,REDEEM,200,42759,43063,42863,0,0
429,ISSUE,200,0,54194,54394,612220,0
429,TRADE,8977,217966,41597,32620,364533,0
429,TRADE,368,197386,3594,3226,680172,0
429,TRADE,200,1120959,21660,21460,1107330,0
429,TRADE,14463,694769,50000,35537,24578,0
429,TRADE,3516,899253,11280,7764,1120959,0
429,TRADE,7551,280481,9006,1455,799431,0
429,TRADE,2959,110160,39820,36861,374988,0
429,TRADE,16079,1156990,30181,14102,468524,0
429,TRADE,200,326708,6406,6206,787684,0
429,TRADE,1344,799431,23337,21993,367681,0
429,TRADE,20678,24578,25939,5261,31795,0
429,TRADE,200,31795,68305,68105,828493,0
429,TRADE,200,822605,57862,57662,966921,0
429,TRADE,10931,875121,32560,21629,1120959,0
429,TRADE,200,510675,1617,1417,672412,0
429,TRADE,200,337658,28637,28437,792888,0
429,TRADE,2923,364533,37816,34893,861349,0
429,TRADE,200,698419,4428,4228,374988,0
429,TRADE,16478,407736,17054,576,477122,0
429,TRADE,200,873345,25760,25560,680172,0
429,TRADE,200,1007410,55085,54885,953701,0
429,TRADE,4040,846592,44156,40116,337658,0
429,TRADE,200,374988,20369,20169,492611,0
429,REDEEM,200,946726,45232,45032,0,0
429,TRADE,200,159610,27774,27574,492611,0
429,TRADE,9803,732474,35875,26072,1156990,0
429,TRADE,14221,787684,32016,17795,1107330,0
429,TRADE,8695,680172,42827,34132,347175,0
429,TRADE,200,670580,43519,43319,875121,0
429,TRADE,200,309686,68068,67868,412285,0
429,TRADE,8470,10804,95350,86880,412285,0
429,TRADE,200,337319,200806,200606,873345,0
429,TRADE,200,792888,115410,115210,680172,0
429,TRADE,200,37837,45411,45211,374355,0
429,REDEEM,7675,713184,130218,122543,0,0
429,TRADE,15306,28672,26571,11265,846592,0
429,TRADE,7388,586003,24957,17569,42759,0
429,REDEEM,200,1154574,25280,25080,0,0
429,TRADE,200,205155,10158,9958,822605,0
429,TRADE,921,1161807,29279,28358,966921,0
429,TRADE,13183,316305,27884,14701,494330,0
429,REDEEM,200,260109,122644,122444,0,0
429,TRADE,18079,576773,33432,15353,1078536,0
429,TRADE,13940,332633,53632,39692,217966,0
429,TRADE,2723,527692,25197,22474,915852,0
430,TRADE,28196,345135,55359,27163,262919,0
430,TRADE,8924,332633,39692,30768,527692,0
430,TRADE,200,966921,10576,10376,998116,0
430,REDEEM,6233,527692,31398,25165,0,0
430,TRADE,18046,792888,115210,97164,579604,0
430,ISSUE,99437,0,32253,131690,648460,1
430,TRADE,93258,648460,131690,38432,726207,1
430,REDEEM,27990,648460,38432,10442,0,1
430,TRADE,11017,998116,94222,83205,297133,0
430,TRADE,200,746335,106723,106523,68935,0
430,TRADE,1562,49436,18362,16800,355253,0
430,TRADE,15247,412285,19085,3838,68935,0
430,TRADE,2502,197386,3226,724,1156990,0
430,ISSUE,140949,0,493846,634795,825187,1
430,TRADE,631629,825187,634795,3166,726207,1
430,REDEEM,3019,825187,3166,147,0,1
430,TRADE,200,260109,122444,122244,576773,0
430,TRADE,200,337319,200606,200406,68935,0
430,ISSUE,186046,0,725435,911481,726207,1
430,TRADE,717412,726207,911481,194069,726207,1
430,REDEEM,822707,726207,911481,88774,0,1
430,TRADE,10452,374355,13402,2950,713184,0
430,TRADE,3877,297133,60217,56340,792888,0
430,TRADE,200,828493,76899,76699,726207,0
430,TRADE,200,366968,3473,3273,1161807,0
430,TRADE,6440,899253,7764,1324,407736,0
430,TRADE,200,1078536,18582,18382,787684,0
430,TRADE,7976,196302,58233,50257,494330,0
430,TRADE,200,788139,8741,8541,713184,0
430,TRADE,200,115869,12177,11977,825187,0
430,TRADE,18815,1161539,21293,2478,861349,0
430,REDEEM,3134,612220,54394,51260,0,0
430,TRADE,12917,799431,21993,9076,950315,0
430,TRADE,200,217966,46560,46360,576773,0
430,TRADE,24795,1120959,35907,11112,915852,0
430,TRADE,13305,576773,15753,2448,37837,0
430,TRADE,9871,337658,32477,22606,196302,0
430,REDEEM,22676,494330,54537,31861,0,0
430,TRADE,508,31795,68105,67597,586003,0
430,TRADE,22627,694769,35537,12910,367681,0
430,REDEEM,2938,159610,27574,24636,0,0
430,TRADE,200,477122,73291,73091,746335,0
430,TRADE,200,42759,50251,50051,24578,0
430,TRADE,200,822605,57862,57662,873345,0
430,TRADE,200,407736,7016,6816,694769,0
430,ISSUE,4055,0,21829,25884,875121,0
430,TRADE,3100,953701,45143,42043,625587,0
430,TRADE,2097,672412,57244,55147,420222,0
430,TRADE,8223,786675,27358,19135,217966,0
430,TRADE,200,2658,2311,2111,420222,0
430,TRADE,9397,1156990,26407,17010,196302,0
430,TRADE,1497,873345,25960,24463,115869,0
430,TRADE,4052,347175,12711,8659,961119,0
430,TRADE,13814,110160,36861,23047,420222,0
430,TRADE,9883,170188,12269,2386,407736,0
430,TRADE,18276,355253,33556,15280,280481,0
430,TRADE,200,698419,4228,4028,337319,0
430,TRADE,17265,1154574,25080,7815,494330,0
430,TRADE,11207,680172,34332,23125,205155,0
430,ISSUE,31778,0,28039,59817,136402,0
430,TRADE,200,915852,45356,45156,260109,0
430,TRADE,200,1147902,18636,18436,670580,0
430,TRADE,2869,704250,12252,9383,648460,0
430,TRADE,8764,1161807,28558,19794,260109,0
430,REDEEM,200,670580,43519,43319,0,0
430,TRADE,288,367681,28087,27799,477122,0
430,TRADE,598,732474,26072,25474,670580,0
430,TRADE,200,625587,22350,22150,405547,0
430,REDEEM,21919,364533,34893,12974,0,0
430,ISSUE,200,0,49467,49667,405547,0
430,TRADE,200,946726,45032,44832,1064559,0
430,TRADE,200,68935,84544,84344,873345,0
430,TRADE,200,371304,86766,86566,788139,0
430,TRADE,4004,24578,5461,1457,337658,0
430,TRADE,4644,28672,11265,6621,825187,0
430,TRADE,13350,10804,86880,73530,332633,0
430,TRADE,3057,205155,21165,18108,54536,0
430,TRADE,11975,468524,38430,26455,680172,0
430,TRADE,10224,316305,14701,4477,899253,0
430,TRADE,200,713184,133195,132995,412285,0
430,TRADE,9528,309686,67868,58340,648460,0
431,TRADE,200,492611,5758,5558,732474,0
431,TRADE,6224,1161807,19794,13570,787684,0
431,TRADE,1066,405547,49667,48601,405547,0
431,TRADE,3791,316305,4477,686,875121,0
431,TRADE,200,670580,43917,43717,625587,0
431,TRADE,1903,10804,73530,71627,1120959,0
431,TRADE,7133,612220,51260,44127,1120959,0
431,TRADE,9906,586003,18077,8171,316305,0
431,TRADE,4918,984337,43920,39002,1154574,0
431,TRADE,12540,260109,131208,118668,374355,0
431,ISSUE,8385,0,54583,62968,217966,0
431,TRADE,19980,746335,106723,86743,374988,0
431,ISSUE,7348,0,27163,34511,345135,0
431,REDEEM,11299,280481,19731,8432,0,0
431,TRADE,27533,713184,132995,105462,961119,0
431,TRADE,11824,792888,101041,89217,787684,0
431,TRADE,9324,159610,24636,15312,28672,0
431,TRADE,17870,1078536,18382,512,159610,0
431,TRADE,3342,262919,68069,64727,196302,0
431,TRADE,11016,337319,200606,189590,704250,0
431,TRADE,12601,332633,44118,31517,297133,0
431,TRADE,6007,371304,86566,80559,420222,0
431,TRADE,16768,49436,16800,32,899253,0
431,TRADE,200,337658,26610,26410,10804,0
431,TRADE,7948,374988,40149,32201,694769,0
431,TRADE,2790,42759,50051,47261,586003,0
431,ISSUE,14975,0,28316,43291,899253,0
431,TRADE,14146,420222,28334,14188,371304,0
431,TRADE,9178,1007410,54885,45707,825187,0
431,TRADE,3585,579604,114484,110899,1154574,0
431,TRADE,200,329836,10265,10065,10804,0
431,TRADE,18236,494330,49126,30890,1161807,0
431,TRADE,200,412285,4038,3838,10804,0
431,TRADE,6824,407736,16699,9875,966921,0
431,ISSUE,200,0,67597,67797,31795,0
431,TRADE,200,297133,68941,68741,196302,0
431,TRADE,200,672412,55147,54947,332633,0
431,TRADE,20418,68935,84344,63926,107694,0
431,TRADE,15282,822605,57662,42380,680172,0
431,TRADE,200,915852,45156,44956,54536,0
431,TRADE,9642,1154574,16318,6676,799431,0
431,TRADE,8787,946726,44832,36045,799431,0
431,TRADE,200,704250,20399,20199,873345,0
431,ISSUE,933,0,21058,21991,694769,0
431,TRADE,200,510675,1417,1217,726207,0
431,ISSUE,14121,0,73379,87500,477122,0
431,REDEEM,200,197386,724,524,0,0
431,TRADE,3923,799431,27505,23582,405547,0
431,TRADE,4586,326708,6206,1620,332633,0
431,TRADE,2970,846592,55422,52452,364533,0
431,ISSUE,13531,0,26455,39986,468524,0
431,TRADE,3358,680172,50382,47024,367681,0
431,TRADE,200,1156990,17010,16810,366968,0
431,TRADE,200,136402,59817,59617,792888,0
431,ISSUE,200,0,18436,18636,1147902,0
431,TRADE,16741,625587,22350,5609,1007410,0
431,REDEEM,7497,110160,23047,15550,0,0
431,ISSUE,5439,0,25674,31113,732474,0
431,TRADE,6536,364533,15944,9408,799431,0
431,TRADE,2717,953701,42043,39326,726207,0
431,TRADE,200,527692,25165,24965,579604,0
431,TRADE,200,196302,73067,72867,49436,0
431,TRADE,1667,998116,83205,81538,68935,0
431,TRADE,1259,1120959,20148,18889,915852,0
431,TRADE,11617,37837,58516,46899,468524,0
432,ISSUE,200,0,1217,1417,510675,0
432,TRADE,13400,107694,25285,11885,407736,0
432,TRADE,1939,31795,67797,65858,1007410,0
432,ISSUE,200,0,20199,20399,704250,0
432,TRADE,200,1154574,6676,6476,746335,0
432,TRADE,15200,262919,64727,49527,788139,0
432,TRADE,4921,861349,53632,48711,374355,0
432,TRADE,11808,159610,33182,21374,746335,0
432,TRADE,640,786675,19135,18495,1147902,0
432,REDEEM,8017,494330,30890,22873,0,0
432,TRADE,200,953701,39326,39126,921736,0
432,TRADE,9205,297133,68741,59536,825187,0
432,TRADE,200,1147902,19276,19076,355253,0
432,TRADE,200,42759,47261,47061,49436,0
432,TRADE,5470,492611,5558,88,648460,0
432,TRADE,200,527692,24965,24765,2658,0
432,TRADE,6578,788139,23941,17363,405547,0
432,TRADE,20680,477122,87500,66820,921736,0
432,TRADE,2850,364533,9408,6558,1161807,0
432,TRADE,4303,10804,72227,67924,726207,0
432,TRADE,9931,332633,36303,26372,2658,0
432,TRADE,5965,1156990,16810,10845,698419,0
432,TRADE,200,787684,36043,35843,694769,0
432,TRADE,2105,946726,36045,33940,915852,0
432,TRADE,5527,407736,23275,17748,698419,0
432,TRADE,13365,732474,31113,17748,984337,0
432,TRADE,200,170188,2386,2186,648460,0
432,TRADE,200,670580,43717,43517,54536,0
432,TRADE,2614,68935,65593,62979,680172,0
432,TRADE,200,1078536,512,312,205155,0
432,TRADE,200,1161807,34656,34456,648460,0
432,TRADE,7196,136402,59617,52421,309686,0
432,TRADE,6138,689551,45700,39562,875121,0
432,TRADE,854,1064559,888,34,374355,0
432,TRADE,11233,374988,32201,20968,787684,0
432,TRADE,4980,846592,52452,47472,1156990,0
432,TRADE,481,468524,51603,51122,170188,0
432,ISSUE,23996,0,98751,122747,746335,0
432,TRADE,10254,217966,62968,52714,31795,0
432,TRADE,2409,37837,46899,44490,371304,0
432,TRADE,13310,337658,26410,13100,205155,0
432,TRADE,4832,28672,15945,11113,371304,0
432,TRADE,28161,579604,111099,82938,792888,0
432,TRADE,6056,205155,31618,25562,746335,0
432,TRADE,9635,355253,15480,5845,828493,0
432,TRADE,2944,828493,86334,83390,1156990,0
432,TRADE,200,347175,8659,8459,115869,0
432,TRADE,2664,367681,31157,28493,921736,0
432,TRADE,1428,366968,3473,2045,196302,0
432,TRADE,1373,672412,54947,53574,792888,0
432,TRADE,7723,966921,17200,9477,698419,0
432,TRADE,982,698419,23243,22261,1147902,0
432,TRADE,200,612220,44127,43927,670580,0
432,TRADE,200,1161539,2478,2278,188834,0
432,TRADE,200,899253,43291,43091,366968,0
432,TRADE,200,337319,189590,189390,374988,0
432,REDEEM,200,1107330,19024,18824,0,0
432,TRADE,200,188834,2158,1958,586003,0
432,ISSUE,200,0,18889,19089,1120959,0
432,TRADE,15390,792888,118951,103561,576773,0
432,TRADE,14952,713184,105462,90510,374988,0
432,TRADE,200,405547,60168,59968,337319,0
432,ISSUE,12522,0,524,13046,197386,0
432,TRADE,3422,374355,21265,17843,984337,0
433,TRADE,200,31795,76112,75912,28672,0
433,REDEEM,200,579604,82938,82738,0,0
433,TRADE,10431,309686,65536,55105,861349,0
433,TRADE,200,54536,4566,4366,316305,0
433,TRADE,1467,170188,2667,1200,107694,0
433,TRADE,973,107694,13352,12379,347175,0
433,ISSUE,4772,0,18495,23267,786675,0
433,TRADE,200,704250,20399,20199,24578,0
433,TRADE,4888,576773,17838,12950,915852,0
433,TRADE,16885,297133,59536,42651,49436,0
433,TRADE,26467,612220,43927,17460,316305,0
433,TRADE,200,49436,17317,17117,24578,0
433,TRADE,200,407736,17748,17548,260109,0
433,TRADE,2852,799431,30118,27266,28672,0
433,TRADE,15213,953701,39126,23913,110160,0
433,TRADE,200,1156990,18769,18569,217966,0
433,TRADE,21016,316305,37259,16243,115869,0
433,TRADE,9045,42759,47061,38016,1156990,0
433,TRADE,11397,332633,26372,14975,586003,0
433,TRADE,11556,680172,49638,38082,746335,0
433,TRADE,9517,670580,43717,34200,792888,0
433,TRADE,200,875121,35813,35613,337319,0
433,TRADE,200,115869,34690,34490,115869,0
433,TRADE,200,946726,33940,33740,899253,0
433,TRADE,15729,846592,47472,31743,1154574,0
433,TRADE,200,197386,13046,12846,1161539,0
433,TRADE,200,689551,39562,39362,698419,0
433,TRADE,200,732474,17748,17548,374355,0
433,TRADE,19156,136402,52421,33265,579604,0
433,TRADE,12259,861349,59142,46883,625587,0
433,REDEEM,6925,10804,67924,60999,0,0
433,TRADE,200,37837,44490,44290,1147902,0
433,REDEEM,9545,28672,14165,4620,0,0
433,TRADE,12973,713184,90510,77537,527692,0
433,TRADE,200,345135,34511,34311,861349,0
433,TRADE,8339,405547,59968,51629,374355,0
433,TRADE,23823,367681,28493,4670,54536,0
433,TRADE,2532,672412,53574,51042,788139,0
433,TRADE,8731,828493,83390,74659,625587,0
433,TRADE,200,899253,43291,43091,670580,0
433,REDEEM,474,205155,25562,25088,0,0
433,TRADE,16553,374988,36120,19567,1007410,0
433,REDEEM,14867,822605,42380,27513,0,0
433,REDEEM,5041,746335,140359,135318,0,0
433,TRADE,8713,873345,24863,16150,704250,0
433,REDEEM,1283,280481,8432,7149,0,0
433,TRADE,459,337319,189790,189331,309686,0
433,TRADE,7928,950315,14376,6448,1161539,0
433,TRADE,8606,110160,30763,22157,527692,0
433,TRADE,200,625587,26599,26399,672412,0
433,TRADE,4981,1161807,34456,29475,1147902,0
433,TRADE,7823,260109,118868,111045,704250,0
433,TRADE,200,262919,49527,49327,217966,0
433,TRADE,200,371304,101946,101746,788139,0
433,TRADE,1087,586003,22558,21471,366968,0
433,ISSUE,46252,0,23374,69626,825187,1
433,TRADE,51364,825187,69626,18262,648460,1
433,REDEEM,13628,825187,18262,4634,0,1
433,TRADE,9521,961119,62272,52751,1161807,0
433,TRADE,409,510675,1417,1008,648460,0
433,TRADE,3977,347175,9432,5455,367681,0
433,TRADE,4365,966921,9477,5112,28672,0
433,TRADE,200,366968,3332,3132,188834,0
433,TRADE,8908,698419,22461,13553,822605,0
433,ISSUE,15433,0,2158,17591,188834,0
433,TRADE,200,420222,14188,13988,689551,0
433,TRADE,7383,1147902,25239,17856,326708,0
433,REDEEM,5662,1161539,10406,4744,0,0
434,TRADE,20141,136402,33265,13124,37837,0
434,TRADE,12390,1154574,22205,9815,366968,0
434,TRADE,200,468524,51122,50922,367681,0
434,TRADE,23039,787684,47076,24037,825187,0
434,TRADE,200,337319,189331,189131,280481,0
434,TRADE,8620,704250,36735,28115,1161539,0
